local gate - Source voltage	Si gate - Source voltage	Rxx1 - X	Rxx1 - Y	Rxx1 - R	Rxx1 - theta	Rxx2 - X	Rxx2 - Y	Rxx2 - R	Rxx2 - theta	Current - Drain_Current_I	Current - Y	Current - R	Current - theta_Drain_current	Si gate - Current	local gate - Current	
V	V	V	V	V	deg	V	V	V	deg	A	V	V	deg	A	A	
%megasweep	Current - Drain_Current_I:0.0	Current - Frequency:19.100137711	Current - Input configuration:A	Current - Output amplitude:9.9999999748e-07	Current - R:0.0	Current - Sensitivity:500 uV/pA	Current - Time constant:300 ms	Current - Value:0j	Current - Y:0.0	Current - theta_Drain_current:0.0	Magnet - Current field:0.0	Magnet - Field set point:8.0	Magnet - Persistent switch heater:0.0	Magnet - Rate:0.05	Magnet - SwitchHeaterDelay:20.0	Rxx1 - Frequency:13.1	Rxx1 - Input configuration:A-B	Rxx1 - Output amplitude:0.5	Rxx1 - R:0.0	Rxx1 - Sensitivity:1 mV/nA	Rxx1 - Time constant:300 ms	Rxx1 - Value:0j	Rxx1 - X:0.0	Rxx1 - Y:0.0	Rxx1 - theta:0.0	Rxx2 - Frequency:13.100039482	Rxx2 - Input configuration:A-B	Rxx2 - Output amplitude:0.0	Rxx2 - R:0.0	Rxx2 - Sensitivity:500 uV/pA	Rxx2 - Time constant:300 ms	Rxx2 - Value:0j	Rxx2 - X:0.0	Rxx2 - Y:0.0	Rxx2 - theta:0.0	Si gate - Current auto-range:True	Si gate - Current limit:1e-07	Si gate - Current:0.0	Si gate - Integration time (I):20 ms	Si gate - Measurement type:Current	Si gate - Output on:True	Si gate - Source type:Voltage	Si gate - Source voltage auto-range:False	Si gate - Source voltage range:21.0	Si gate - Source voltage:-2.4	local gate - Current auto-range:True	local gate - Current limit:1e-07	local gate - Current:0.0	local gate - Integration time (I):20 ms	local gate - Measurement type:Current	local gate - Output on:True	local gate - Source type:Voltage	local gate - Source voltage auto-range:False	local gate - Source voltage range:2.1	local gate - Source voltage:-1.0	

-1.000000000000000000e+00	1.849999999999909495e+00	1.424181828042492270e-04	2.168816536141093820e-06	1.448531547794118524e-04	8.407227993011474609e-01	1.411294797435402870e-04	-1.613681160961277783e-05	1.437491155229508877e-04	-6.479033470153808594e+00	4.531555896392092109e-05	1.900338975246995687e-05	4.952582094119861722e-05	2.257214355468750000e+01	6.708869904059611144e-09	-2.421757017145864666e-09
-1.000000000000000000e+00	1.859999999999909281e+00	1.588811719557270408e-04	1.285256530536571518e-06	1.623177668079733849e-04	4.233675301074981689e-01	1.512345188530161977e-04	-1.872792563517577946e-05	1.541672536404803395e-04	-7.024119853973388672e+00	4.861421984969638288e-05	2.003332338063046336e-05	5.329595296643674374e-05	2.210472869873046875e+01	6.740596969478929168e-09	-2.416328914733867350e-09
-1.000000000000000000e+00	1.869999999999909068e+00	1.820290053728967905e-04	-9.439767154617584310e-07	1.866892707766965032e-04	-3.481312990188598633e-01	1.618949172552675009e-04	-2.205763485108036548e-05	1.652473729336634278e-04	-7.734871387481689453e+00	5.490644252859055996e-05	2.205981400038581342e-05	6.049913281458429992e-05	2.141106796264648438e+01	6.765116911111590525e-09	-2.414801913985797910e-09
-1.000000000000000000e+00	1.879999999999908855e+00	2.107800537487491965e-04	-4.563587026495952159e-06	2.154263056581839919e-04	-1.252815365791320801e+00	1.729203795548528433e-04	-2.603511529741808772e-05	1.769276132108643651e-04	-8.516151428222656250e+00	6.603630026802420616e-05	2.548231896071229130e-05	7.298938726307824254e-05	2.049791717529296875e+01	6.789298012677136285e-09	-2.413699906611554979e-09
-1.000000000000000000e+00	1.889999999999908642e+00	2.359765348955988884e-04	-7.934760105854365975e-06	2.391125744907185435e-04	-1.935878634452819824e+00	1.860379707068204880e-04	-2.996225521201267838e-05	1.911038998514413834e-04	-9.067492485046386719e+00	8.128093031700700521e-05	2.969829984067473561e-05	8.879014785634353757e-05	1.957340240478515625e+01	6.818665188035311076e-09	-2.414505040349013143e-09
-1.000000000000000000e+00	1.899999999999908429e+00	2.502047864254564047e-04	-1.017122758639743552e-05	2.521949645597487688e-04	-2.334602832794189453e+00	2.042652340605854988e-04	-3.417910193093121052e-05	2.110532805090770125e-04	-9.380296707153320312e+00	9.157444583252072334e-05	3.153570287395268679e-05	9.710219455882906914e-05	1.892658615112304688e+01	6.844536049044336323e-09	-2.410392108131986788e-09
-1.000000000000000000e+00	1.909999999999908216e+00	2.612200914882123470e-04	-1.255625284102279693e-05	2.637067227624356747e-04	-2.768420696258544922e+00	2.305491216247901320e-04	-4.016296952613629401e-05	2.397979405941441655e-04	-9.754399299621582031e+00	8.492413326166570187e-05	2.792863415379542857e-05	8.653142140246927738e-05	1.869200134277343750e+01	6.871283986242815445e-09	-2.410224020366058539e-09
-1.000000000000000000e+00	1.919999999999908002e+00	2.799850481096655130e-04	-1.815584982978180051e-05	2.859459200408309698e-04	-3.745639801025390625e+00	2.670145186129957438e-04	-5.066820085630752146e-05	2.798782661557197571e-04	-1.054183292388916016e+01	6.172466237330809236e-05	1.963700924534350634e-05	6.062075408408418298e-05	1.875676155090332031e+01	6.896689885849127677e-09	-2.420569078509515748e-09
-1.000000000000000000e+00	1.929999999999907789e+00	3.169340780004858971e-04	-3.119566463283263147e-05	3.260650555603206158e-04	-5.632774829864501953e+00	3.194136661477386951e-04	-6.903915345901623368e-05	3.361820126883685589e-04	-1.200514602661132812e+01	3.772466152440756559e-05	1.190964212582912296e-05	3.673747778520919383e-05	1.876693725585937500e+01	6.923785988988129247e-09	-2.415609046124700399e-09
-1.000000000000000000e+00	1.939999999999907576e+00	3.646764962468296289e-04	-5.103903095005080104e-05	3.762034757528454065e-04	-7.956628799438476562e+00	3.791047492995858192e-04	-9.380298433825373650e-05	4.004572692792862654e-04	-1.366355800628662109e+01	2.160006079066079110e-05	6.585597020603017882e-06	2.075736483675427735e-05	1.816864395141601562e+01	6.949818942558749768e-09	-2.411665089852021993e-09
-1.000000000000000000e+00	1.949999999999907363e+00	4.084823012817651033e-04	-7.112145976861938834e-05	4.205708100926131010e-04	-9.868521690368652344e+00	4.384897183626890182e-04	-1.197155943373218179e-04	4.639092949219048023e-04	-1.511465263366699219e+01	1.276902366953436285e-05	3.599556066546938382e-06	1.238813365489477292e-05	1.653850555419921875e+01	6.978254862843868978e-09	-2.412638977489223180e-09
-1.000000000000000000e+00	1.959999999999907150e+00	4.324492183513939381e-04	-8.504641300532966852e-05	4.409854300320148468e-04	-1.117990493774414062e+01	4.872615099884569645e-04	-1.408789394190534949e-04	5.131327197887003422e-04	-1.598648071289062500e+01	8.696513759787194431e-06	2.152028173441067338e-06	8.544400770915672183e-06	1.441569614410400391e+01	7.001302204656667527e-09	-2.411536081936560549e-09
-1.000000000000000000e+00	1.969999999999906937e+00	4.182276024948805571e-04	-8.887455624062567949e-05	4.213239590171724558e-04	-1.220209693908691406e+01	5.213098484091460705e-04	-1.547021674923598766e-04	5.496322410181164742e-04	-1.640320396423339844e+01	6.596478215215029195e-06	1.438450908608501777e-06	6.513606876978883520e-06	1.260566997528076172e+01	7.027801007808420763e-09	-2.409501043132422637e-09
-1.000000000000000000e+00	1.979999999999906724e+00	3.557851887308061123e-04	-9.681637311587110162e-05	3.541352052707225084e-04	-1.615634918212890625e+01	5.711084813810884953e-04	-1.841864868765696883e-04	6.128567620180547237e-04	-1.766752243041992188e+01	5.461194632516708225e-06	1.127703626480069943e-06	5.474176305142464116e-06	1.185298919677734375e+01	7.057172179969484205e-09	-2.412003041740717890e-09
-1.000000000000000000e+00	1.989999999999906510e+00	2.621981839183717966e-04	-1.303206663578748703e-04	2.817746135406196117e-04	-2.834479331970214844e+01	6.601043278351426125e-04	-2.506756572984158993e-04	7.226250017993152142e-04	-2.060482978820800781e+01	5.069408871349878609e-06	1.029910208671935834e-06	5.160138243809342384e-06	1.145466232299804688e+01	7.083162945065168969e-09	-2.401062015877641898e-09
-1.000000000000000000e+00	1.999999999999906297e+00	2.099306875606998801e-04	-1.601985568413510919e-04	2.618052239995449781e-04	-3.779770660400390625e+01	7.229687180370092392e-04	-2.896893420256674290e-04	7.743393653072416782e-04	-2.190456390380859375e+01	5.168556981516303495e-06	8.851201300785760395e-07	5.285223323880927637e-06	9.502896308898925781e+00	7.109576038999421144e-09	-2.402928966915851561e-09
-1.000000000000000000e+00	2.009999999999906084e+00	1.968627766473218799e-04	-1.389391400152817369e-04	2.377518540015444160e-04	-3.532084274291992188e+01	6.365131703205406666e-04	-2.351491129957139492e-04	6.523339543491601944e-04	-2.085282516479492188e+01	5.408431206888053566e-06	6.760419068996270653e-07	5.458359737531282008e-06	7.017298698425292969e+00	7.135958046688983814e-09	-2.400214915709852903e-09
-1.000000000000000000e+00	2.019999999999905871e+00	1.669392659096047282e-04	-9.771041368367150426e-05	1.872778375400230289e-04	-3.090629959106445312e+01	4.703559097833931446e-04	-1.597726368345320225e-04	4.682246071752160788e-04	-1.957036590576171875e+01	5.157919986231718212e-06	6.607488103327341378e-07	5.088223133498104289e-06	7.569933891296386719e+00	7.162581194819495067e-09	-2.400341925223870021e-09
-1.000000000000000000e+00	2.029999999999905658e+00	1.226737513206899166e-04	-6.151806883281096816e-05	1.307193451793864369e-04	-2.767707443237304688e+01	3.104278584942221642e-04	-9.719943773234263062e-05	3.024889447260648012e-04	-1.844582939147949219e+01	4.189758328720927238e-06	8.819930599202052690e-07	4.104904292034916580e-06	1.273464298248291016e+01	7.186721884266944471e-09	-2.400724063988946000e-09
-1.000000000000000000e+00	2.039999999999905445e+00	8.170175715349614620e-05	-3.640084105427376926e-05	8.419948426308110356e-05	-2.514015769958496094e+01	1.902286458062008023e-04	-5.604699981631711125e-05	1.827230007620528340e-04	-1.751690864562988281e+01	3.197459363946109079e-06	1.084030486708797980e-06	3.268409955126116984e-06	1.965508460998535156e+01	7.213428965258117387e-09	-2.385966979545628419e-09
-1.000000000000000000e+00	2.049999999999905231e+00	5.278761454974301159e-05	-2.069130459858570248e-05	5.309128027874976397e-05	-2.238401031494140625e+01	1.123152833315543830e-04	-3.135464066872373223e-05	1.068917481461539865e-04	-1.662702751159667969e+01	2.746830432442948222e-06	1.172706561192171648e-06	2.965285830214270391e-06	2.342557716369628906e+01	7.241661048595915418e-09	-2.384227926199855574e-09
-1.000000000000000000e+00	2.059999999999905018e+00	3.441286753513850272e-05	-1.125792277889559045e-05	3.399721026653423905e-05	-1.884354972839355469e+01	6.538601883221417665e-05	-1.697260631772223860e-05	6.215942266862839460e-05	-1.560704612731933594e+01	2.704187636481947266e-06	1.247421778316493146e-06	2.988089590871823020e-06	2.474484252929687500e+01	7.266685919660176296e-09	-2.388172104517138905e-09
-1.000000000000000000e+00	2.069999999999904805e+00	2.295288504683412611e-05	-5.829656856803921983e-06	2.230714562756475061e-05	-1.474512577056884766e+01	3.822012513410300016e-05	-9.110356586461421102e-06	3.623559678089804947e-05	-1.425002384185791016e+01	2.803979441523551941e-06	1.325380139860499185e-06	3.119610028079478070e-06	2.515886497497558594e+01	7.296773851805937738e-09	-2.384271891031630730e-09
-1.000000000000000000e+00	2.079999999999904592e+00	1.603340570000000298e-05	-2.908746409957529977e-06	1.541909477964509279e-05	-1.051005744934082031e+01	2.337312616873532534e-05	-4.878026629739906639e-06	2.213777952420059592e-05	-1.244602680206298828e+01	2.949511554106720723e-06	1.384395432069140952e-06	3.283734713477315381e-06	2.496270179748535156e+01	7.322127792974697513e-09	-2.384991981685402607e-09
-1.000000000000000000e+00	2.089999999999904379e+00	1.179745231638662517e-05	-1.354222831650986336e-06	1.139220057666534558e-05	-6.591820240020751953e+00	1.516957036074018106e-05	-2.666431100806221366e-06	1.446828719053883106e-05	-1.039903640747070312e+01	3.119789425909402780e-06	1.451151206310896669e-06	3.467886244834517129e-06	2.476415634155273438e+01	7.346149022424697250e-09	-2.385077024769088894e-09
-1.000000000000000000e+00	2.099999999999904166e+00	9.488419891567900777e-06	-5.694374749509734102e-07	9.203969966620206833e-06	-3.299621582031250000e+00	1.074103693099459633e-05	-1.546289126963529270e-06	1.025695473799714819e-05	-8.404435157775878906e+00	3.313310799057944678e-06	1.542310542390623596e-06	3.690876837936230004e-06	2.476921272277832031e+01	7.376526056646071083e-09	-2.390122988416010230e-09
-1.000000000000000000e+00	2.109999999999903952e+00	8.045651156862732023e-06	-1.277625614193311776e-07	7.835757969587575644e-06	-7.912244200706481934e-01	8.064479516178835183e-06	-9.009675068227807060e-07	7.745631592115387321e-06	-6.477735996246337891e+00	3.538050805218517780e-06	1.668092750151117798e-06	3.951219696318730712e-06	2.509513664245605469e+01	7.402185975280417551e-09	-2.387366970779680742e-09
-1.000000000000000000e+00	2.119999999999903739e+00	6.824825959483860061e-06	9.484515572921736748e-08	6.639151706622214988e-06	9.160000085830688477e-01	6.394645879481686279e-06	-5.063765229351702146e-07	6.222094270924571902e-06	-4.486289978027343750e+00	3.765256224141921848e-06	1.823929096644860692e-06	4.217735749989515170e-06	2.572382164001464844e+01	7.430959847454232658e-09	-2.375494023709734392e-09
-1.000000000000000000e+00	2.129999999999903526e+00	5.790777777292532846e-06	1.994043827835412230e-07	5.666403467330383137e-06	2.058555603027343750e+00	5.431169938674429432e-06	-2.248294919127147296e-07	5.321879598341183737e-06	-2.339949369430541992e+00	3.962392383982660249e-06	1.968882315850351006e-06	4.452232587937032804e-06	2.631296348571777344e+01	7.456957717977275024e-09	-2.369811902269702841e-09
-1.000000000000000000e+00	2.139999999999903313e+00	5.162220077181700617e-06	2.748236340721632587e-07	5.105755462864181027e-06	3.131360054016113281e+00	4.856113264395389706e-06	-8.967072773202744429e-08	4.780645213031675667e-06	-1.036641716957092285e+00	4.107913355255732313e-06	2.097230435538222082e-06	4.629529030353296548e-06	2.699546623229980469e+01	7.478777597214048001e-09	-2.371467022754814025e-09
-1.000000000000000000e+00	2.149999999999903100e+00	4.885065209236927330e-06	3.343329240124148782e-07	4.867671577812870964e-06	3.976235389709472656e+00	4.466685368242906407e-06	-6.192774293367619975e-08	4.407359938340960070e-06	-8.044579625129699707e-01	4.217449713905807585e-06	2.228497805845108815e-06	4.791349965671543032e-06	2.777585220336914062e+01	7.509915356251894991e-09	-2.380879049468376252e-09
-1.000000000000000000e+00	2.159999999999902887e+00	4.742838882521027699e-06	3.805920982813404407e-07	4.739351425087079406e-06	4.632097721099853516e+00	4.117651769774965942e-06	-4.745722037569066742e-08	4.067725058121141046e-06	-6.681222319602966309e-01	4.398923465487314388e-06	2.363790827075717971e-06	5.029855856264475733e-06	2.806830978393554688e+01	7.535272850134333567e-09	-2.374094920654101770e-09
-1.000000000000000000e+00	2.169999999999902673e+00	4.621594143827678636e-06	4.077583923844940728e-07	4.618254024535417557e-06	5.078809261322021484e+00	3.846891559078358114e-06	-3.661439151869672060e-08	3.808976771324523725e-06	-5.324029922485351562e-01	4.649234142561908811e-06	2.462100383127108216e-06	5.295269147609360516e-06	2.771157455444335938e+01	7.559204817653153441e-09	-2.374729968224187360e-09
-1.000000000000000000e+00	2.179999999999902460e+00	4.478875780478119850e-06	4.156284489909012336e-07	4.469320174393942580e-06	5.340878486633300781e+00	3.627151727414457127e-06	-2.142191135590110207e-08	3.582060116968932562e-06	-3.519493937492370605e-01	4.879562311543850228e-06	2.536368583605508320e-06	5.533321200346108526e-06	2.729946708679199219e+01	7.586338668374992267e-09	-2.375196928028344701e-09
-1.000000000000000000e+00	2.189999999999902247e+00	4.293014626455260441e-06	4.105098980744514847e-07	4.276021627447335050e-06	5.512013435363769531e+00	3.396521606191527098e-06	-3.196299402929980715e-08	3.364914846315514296e-06	-5.844814777374267578e-01	5.110453457746189088e-06	2.640196953507256694e-06	5.794324806629447266e-06	2.715771675109863281e+01	7.614860741966822388e-09	-2.376383978486273918e-09
-1.000000000000000000e+00	2.199999999999902034e+00	4.070874183526029810e-06	3.958583363328216365e-07	4.049132257932797074e-06	5.603131771087646484e+00	3.191388486811774783e-06	-1.740977317865599616e-08	3.154137630190234631e-06	-2.726116180419921875e-01	5.389492798713035882e-06	2.805858912324765697e-06	6.124605533841531724e-06	2.734728240966796875e+01	7.640603705283410818e-09	-2.368411911035650519e-09
-1.000000000000000000e+00	2.209999999999901821e+00	3.827861291938461363e-06	3.739670262348226970e-07	3.808235760516254231e-06	5.625857830047607422e+00	2.986336085086804815e-06	-2.656951814117292088e-08	2.953263447125209495e-06	-5.149484276771545410e-01	5.701665941160172224e-06	3.023444378413842060e-06	6.508426849904935807e-06	2.778442382812500000e+01	7.669503254703613493e-09	-2.360780015919772268e-09
-1.000000000000000000e+00	2.219999999999901608e+00	3.604001676649204455e-06	3.544002993294270709e-07	3.587301989682600833e-06	5.664470195770263672e+00	2.770436140053789131e-06	-5.161241034556951490e-08	2.734109557422925718e-06	-1.145627498626708984e+00	6.048140221537323669e-06	3.256787749705836177e-06	6.928910352144157514e-06	2.809944915771484375e+01	7.693351733450981556e-09	-2.358276907088452390e-09
-1.000000000000000000e+00	2.229999999999901394e+00	3.411072611925192177e-06	3.384188005384203279e-07	3.396864030946744606e-06	5.706832885742187500e+00	2.564180704212049022e-06	-7.331819062983413460e-08	2.531757218093844131e-06	-1.641384840011596680e+00	6.472284894698532298e-06	3.521141707096830942e-06	7.440787157975137234e-06	2.831451988220214844e+01	7.720401207222948869e-09	-2.360186934780017509e-09
-1.000000000000000000e+00	2.239999999999901181e+00	3.232663402741309255e-06	3.197729938619886525e-07	3.221580982426530682e-06	5.688057899475097656e+00	2.393006752754445188e-06	-4.604459391543969105e-08	2.369292815274093300e-06	-1.088455557823181152e+00	6.960109658393776044e-06	3.831039521173806861e-06	8.028483534872066230e-06	2.860035133361816406e+01	7.749384245414603356e-09	-2.359888950920208117e-09
-1.000000000000000000e+00	2.249999999999900968e+00	3.069661033805459738e-06	3.031946960163622862e-07	3.057117282878607512e-06	5.683208465576171875e+00	2.257653704873519018e-06	-2.015233135921334906e-08	2.237060698462300934e-06	-5.008782148361206055e-01	7.529155482188798487e-06	4.181841632089344785e-06	8.703100320417433977e-06	2.876930236816406250e+01	7.774665355952947721e-09	-2.358786055367545487e-09
-1.000000000000000000e+00	2.259999999999900755e+00	2.925662329289480112e-06	2.877675058243767126e-07	2.918429117926280014e-06	5.647417068481445312e+00	2.136053353751776740e-06	-3.616512200821375700e-09	2.113797791025717743e-06	-6.811576336622238159e-02	8.237250767706427723e-06	4.604825790011091158e-06	9.562972081766929477e-06	2.886177825927734375e+01	7.798472090314589877e-09	-2.364977103042065210e-09
-1.000000000000000000e+00	2.269999999999900542e+00	2.797537717924569733e-06	2.722464671478519449e-07	2.790061671475996263e-06	5.589479923248291016e+00	2.034379804172203876e-06	-1.769587498756663990e-08	2.016943199123488739e-06	-5.015032291412353516e-01	9.160467016045004129e-06	5.159140073374146596e-06	1.068193978426279500e-05	2.901400566101074219e+01	7.828427683875816001e-09	-2.364469064985996738e-09
-1.000000000000000000e+00	2.279999999999900329e+00	2.675011955943773501e-06	2.602771189685881836e-07	2.669911964403581806e-06	5.587810039520263672e+00	1.941235495905857533e-06	7.083267306029483734e-09	1.938184823302435689e-06	2.660870850086212158e-01	1.030206385621568188e-05	5.804135071230120957e-06	1.201798568217782304e-05	2.899465751647949219e+01	7.852436034738730086e-09	-2.362730011640223893e-09
-1.000000000000000000e+00	2.289999999999900115e+00	2.569390971984830685e-06	2.526216462683805730e-07	2.565802333265310153e-06	5.645927906036376953e+00	1.929232666952884756e-06	1.118257753063289783e-08	1.931126007548300549e-06	2.933514714241027832e-01	1.152754248323617503e-05	6.427129846997559071e-06	1.338329093414358795e-05	2.875484657287597656e+01	7.879743080252410437e-09	-2.359380024685719945e-09
-1.000000000000000000e+00	2.299999999999899902e+00	2.474575012456625700e-06	2.443850348754494917e-07	2.471642119417083450e-06	5.669924259185791016e+00	1.904799887597619090e-06	1.261979409861169188e-08	1.888737074295931961e-06	4.264394342899322510e-01	1.269626864086603746e-05	7.000036475801607594e-06	1.465190143790096045e-05	2.857769203186035156e+01	7.907840604559623898e-09	-2.358998996143668592e-09
